이름,위치,선거구,회,몇번,gender,정당,나이,job,당시여당평가,당선,득표율,학력,과,경력,인지,지역구분
나순애,서울,은평구,7,3,여,rev,54,,74.43499999999997,False,-1.2625207848151867,,행정,True,0.00014531730757079306,2
박병옥,경남,함양군,7,3,남,con,66,,74.43499999999997,False,-1.709997448124569,,,False,0.0003849933676293031,1
송상준,전북,전주시 덕진구,7,3,남,rem,57,,74.43499999999997,False,-1.8216183753313249,,행정,False,0.011721607149557878,2
이만재,전북,정읍시,7,3,남,rev,57,정당인,74.43499999999997,False,-1.4011678317724436,,행정,False,0.0019998902070977177,2
김세준,서울,강남구,7,3,남,rev,44,정당인,74.43499999999997,False,-1.8146895317105995,,,True,0.014229685735461229,1
박성재,전남,무안군,7,3,남,rev,63,,74.43499999999997,False,-1.7513756868094663,,,False,0.010714279560483318,2
김규헌,경남,사천시,7,3,남,con,52,,74.43499999999997,True,-0.9539048609673848,,,True,0.0028012900262869714,1
이재안,강원,강릉시,7,1,남,rev,53,,74.43499999999997,True,-0.09880898066199817,,행정,False,0.002277029968456978,1
엄기섭,경북,봉화군,7,3,남,con,54,,74.43499999999997,True,-1.4616641630940346,,,True,0.00013010545762325512,1
김인국,대전,동구,7,3,남,con,67,,74.43499999999997,False,-1.761763484381739,,,False,0.0011468663757777664,1
김동철,경기,광명시,7,3,남,rev,61,정당인,74.43499999999997,False,-3.3146864697377625,,경영,False,0.07266160504432889,2
김경수,충남,공주시,7,2,남,con,53,,74.43499999999997,False,-1.3843218442070722,,,False,0.5523074228245727,1
김준범,대구,서구,7,3,남,con,45,정당인,74.43499999999997,False,-1.673012642141278,,행정,True,0.019185955189968733,1
김항대,경북,경주시,7,3,남,rem,63,,74.43499999999997,False,-2.373200907910957,,행정,False,5.537505221842944e-05,1
박기준,강원,철원군,7,3,남,con,55,,74.43499999999997,False,-1.4769412583104309,,,False,0.031778379606788525,1
김경현,전남,무안군,7,3,남,rev,59,,74.43499999999997,False,-2.224422622465968,,,True,0.08409405647445256,2
정영희,충남,홍성군,7,3,여,rem,49,,74.43499999999997,False,-2.8042279617308368,,,False,0.00393235275641183,1
이병우,서울,중랑구,7,3,남,rev,48,,74.43499999999997,True,-0.3970100566494762,,,False,0.0101347269926502,3
이차수,대구,북구,7,3,남,rem,61,,74.43499999999997,False,-1.3274001189651283,,행정,False,0.0022105853309567613,1
이종주,충북,제천시,7,3,남,con,51,정당인,74.43499999999997,False,-1.6429038093365356,,,False,0.009834905802860837,1
유승영,경기,평택시,7,3,남,rev,52,정당인,74.43499999999997,True,-0.4203966232382887,,정치,False,0.0006357597385507197,1
한상욱,서울,송파구,7,3,남,con,63,,74.43499999999997,False,-1.5191094279141155,,행정,True,0.005492460573756935,1
김동숙,경기,평택시,7,3,여,con,60,정당인,74.43499999999997,False,-2.009860061089919,,행정,True,0.0014886962068117664,1
이정화,경남,김해시,7,2,남,con,55,,74.43499999999997,False,-1.4204530567647204,,,False,0.029527871081597764,2
윤종욱,서울,성동구,6,3,남,rem,71,,51.225,False,,,,False,0.00016663662855638062,2
이랑이,경기,의왕시,7,3,여,rev,59,정당인,74.43499999999997,True,-0.7606235184693628,,행정,False,0.06318290771540236,3
한갑용,부산,부산진구,7,3,남,rev,60,,74.43499999999997,True,-0.5353561911689705,,,True,0.0001731439444218651,1
전재석,경남,사천시,7,3,남,con,63,,74.43499999999997,False,-1.6335181415467876,,,False,0.0001526811710934889,1
이수동,충북,영동군,7,3,남,rev,42,,74.43499999999997,True,-1.3192746005308036,,행정,True,0.009981636229383108,1
강성훈,광주,북구,7,3,남,rev,55,,74.43499999999997,False,-3.021413572825371,,행정,False,0.7366863165148052,2
김태희,울산,울주군,7,3,여,rem,48,,74.43499999999997,False,-3.849967783326141,,,False,0.6498337026223235,1
이상학,충남,보령시,7,3,남,con,57,,74.43499999999997,False,-2.4442558327084654,,행정,True,0.002103486950859899,1
김태훈,울산,남구,7,1,남,rev,45,정당인,74.43499999999997,True,-0.369817428087696,,,True,0.3958810423476765,1
임금택,울산,남구,7,1,남,rev,55,,74.43499999999997,True,-0.14747305426427948,,법,False,0.00019124965440291524,1
장영갑,충북,단양군,7,3,남,rev,57,정당인,74.43499999999997,True,-0.9678628989377316,,,False,0.0004557321498892943,1
유상균,인천,연수구,7,3,남,con,47,,74.43499999999997,False,-1.3124620123398718,,경영,False,0.002490343874391893,1
성현주,강원,춘천시,7,3,여,rem,53,,74.43499999999997,False,-1.8395089799542517,,,False,0.0014009509526799716,1
윤정식,서울,송파구,7,2,남,con,52,,74.43499999999997,False,-1.2361862371160444,,경영,True,0.001466767955102946,1
최성윤,경남,창녕군,7,3,남,rem,55,,74.43499999999997,False,-2.880883669959262,,,False,0.02244017490078503,1
황병연,부산,중구,7,3,남,rem,62,,74.43499999999997,False,-2.216118526696181,,,False,0.0004930101282157178,1
임동금,충남,청양군,7,3,여,con,60,,74.43499999999997,False,-2.1517270730140736,,,False,0.00047165420216140725,1
김현택,경기,남양주시,7,2,남,con,54,정당인,74.43499999999997,False,-0.9963678352128924,,,False,0.0001412685697091809,2
박정운,부산,금정구,7,3,남,con,42,,74.43499999999997,False,-2.257253044431862,,경영,True,0.0534668348205672,1
정중섭,전남,강진군,7,3,남,rev,50,,74.43499999999997,False,-2.0916153082708853,,,False,0.002049690778825261,2
박형구,경기,의왕시,7,2,남,con,59,,74.43499999999997,False,-1.2326689966051885,,경영,False,0.08299920272968138,3
이건주,전남,나주시,7,3,남,rem,46,,74.43499999999997,False,-3.776627560580252,,,False,0.028286026477751875,2
이정옥,전남,담양군,7,3,여,rev,54,정당인,74.43499999999997,True,-0.7532114213025954,,,False,0.4113854653658678,2
이인태,경남,거제시,7,3,남,rev,48,,74.43499999999997,False,-1.3983751696950348,,경영,True,0.0019564217554708103,1
송성우,울산,울주군,7,3,남,con,50,정당인,74.43499999999997,False,-1.5221517201503267,,법,True,0.00012210168606684917,1
강동관,광주,광산구,7,3,남,rev,40,,74.43499999999997,False,-2.768616723917931,,행정,True,0.0014364958919166465,2
김금주,서울,중랑구,6,3,여,rev,39,정당인,51.225,False,-3.215464121737213,,,False,0.00254692176900662,3
김영숙,충남,아산시,7,3,여,con,49,정당인,74.43499999999997,False,-2.708212000309747,,법,False,0.007360265789699357,1
김소정,부산,사하구,7,3,여,con,39,,74.43499999999997,False,-1.2363506806961393,,법,False,0.029240418972014907,1
권영식,경남,합천군,7,1,남,rev,60,,74.43499999999997,True,-1.5780670327367332,,,False,0.0016927373870154795,1
강경식,전북,남원시,7,3,남,rev,58,,74.43499999999997,False,-3.0497325525786643,,,False,0.0025131049099237283,2
황병연,부산,중구,7,3,남,rem,62,,74.43499999999997,False,-2.216118526696181,,,False,0.0004930101282157178,1
구자현,경기,고양시 일산서구,7,3,남,con,45,,74.43499999999997,False,-2.1891461805292667,고려대,경영,True,0.11144991295223527,2
문재호,경기,고양시 덕양구,7,3,남,rev,45,,74.43499999999997,False,-1.4762012404346576,연세대,행정,False,0.0008731803020223601,2
김현,경기,수원시 영통구,7,3,남,con,48,,74.43499999999997,False,-1.8361353506287648,,,True,0.14205678962071702,2
곽한균,경북,문경시,7,1,남,rev,51,,74.43499999999997,False,-1.715879374440891,,,False,0.0002828334006633333,1
김용운,경남,거제시,7,3,남,rev,53,,74.43499999999997,False,-1.3327172887964562,연세대,,False,0.023897576703715083,1
조준행,경남,산청군,7,3,남,rem,64,,74.43499999999997,False,-2.595009998770156,,,False,0.00040533267799780585,1
유명근,충남,아산시,7,3,남,con,61,,74.43499999999997,False,-2.0281987440541918,,,False,0.00013131105823696517,1
김남광,서울,구로구,7,3,남,rem,54,,74.43499999999997,False,-3.718296856972689,,행정,False,0.0011439115270550535,2
천병호,경북,포항시 남구,7,3,남,rem,52,,74.43499999999997,False,-2.1864181546345653,,,False,0.00021052763334232383,1
유창원,충북,음성군,7,3,남,con,34,,74.43499999999997,False,-2.095123289333612,,,False,0.0005268358377570892,3
김종균,강원,정선군,7,3,남,con,49,,74.43499999999997,False,-1.45414855225093,,,False,0.005719338095147089,1
신미숙,경기,화성시,7,3,여,rev,49,,74.43499999999997,True,-0.5676126606371711,,,False,0.009150184755581759,3
조양희,인천,계양구,7,1,남,rev,64,,74.43499999999997,True,0.3644074046923175,,,False,0.0006373876150264035,2
윤기한,전북,남원시,7,3,남,rem,60,,74.43499999999997,False,-1.212322937890328,,,False,0.00010778097277693908,2
김장한,경북,봉화군,7,3,남,rem,63,,74.43499999999997,False,-1.4023078422938058,,,False,0.006461265931135812,1
허요,경남,창원시 의창구,7,3,남,rem,65,,74.43499999999997,False,-3.95432630073308,,경영,False,0.00036698299871797796,1
노원정,서울,성북구,7,2,여,con,47,정당인,74.43499999999997,False,-1.491190807094183,,,False,0.00039323621737477463,2
안정근,충남,아산시,7,3,남,rev,36,정당인,74.43499999999997,False,-1.1531361746733908,,,True,0.0013451137468902768,1
오중석,서울,동대문구,6,3,남,rem,35,,51.225,False,,,법,False,0.004953447352240807,2
한수현,강원,인제군,7,3,남,rev,49,,74.43499999999997,False,-1.4767197807915649,,,False,0.06285416570162931,1
황운철,부산,기장군,7,1,남,rev,54,,74.43499999999997,True,-0.8534349406789175,,,False,0.002268563360353491,1
최상미,충북,진천군,7,3,여,con,49,정당인,74.43499999999997,False,-2.7090649145327568,,,False,7.914851169034577e-05,3
홍복순,경북,군위군,7,3,여,con,62,정당인,74.43499999999997,False,-1.4821946855267665,,행정,False,0.000537680074827981,1
손동호,부산,강서구,7,3,남,con,60,정당인,74.43499999999997,False,-2.5926512559156794,,,False,0.027914722894135515,1
백선아,경기,남양주시,7,3,여,rev,54,,74.43499999999997,True,-0.6670214827292941,,행정,False,0.0011424246142184387,2
이기수,서울,서대문구,7,3,남,con,64,,74.43499999999997,False,-1.9254797898510367,,행정,False,0.006358568038776718,2
임채오,울산,북구,7,1,남,rev,42,,74.43499999999997,True,-0.06248365414797891,,,True,0.0008442861776556315,1
조익현,경북,김천시,7,3,남,con,55,,74.43499999999997,False,-1.5039126114088417,,,False,0.0002071923365315252,1
최선근,강원,강릉시,7,3,남,con,61,,74.43499999999997,False,-1.264824333809838,,법,False,0.000338201170375896,1
조석한,경북,영주시,7,1,남,rev,37,,74.43499999999997,False,-1.5333905488467199,,,False,0.0002018154195723506,1
이광남,서울,성북구,7,3,남,rev,67,,74.43499999999997,False,-1.2793915350767766,,행정,False,0.0006482369937839536,2
최춘옥,전남,신안군,7,3,남,rev,60,,74.43499999999997,False,-1.0016371376161488,,,False,0.001809507123131185,2
전용구,충남,예산군,7,3,남,con,65,,74.43499999999997,False,-1.0682762920589703,,,False,0.00012327815578046749,1
권오만,경북,포항시 남구,7,3,남,con,56,,74.43499999999997,False,-2.642026292659841,고려대,행정,False,0.0002146224889620104,1
정영규,경남,통영시,7,3,남,rem,60,,74.43499999999997,False,-3.937850661244989,,,False,0.0002099354141636389,1
정광성,전남,담양군,7,3,남,rem,49,,74.43499999999997,False,-0.8509569260280576,,,False,0.002974877586636805,2
임동섭,전남,장성군,7,3,남,rev,60,,74.43499999999997,True,-1.0923065789462725,,,False,0.11197397470676332,2
이상학,충남,보령시,7,3,남,con,57,,74.43499999999997,False,-2.4442558327084654,,행정,True,0.002103486950859899,1
가정호,경기,의왕시,7,3,남,con,53,정당인,74.43499999999997,False,-2.390837191677501,,,False,0.028475227698372244,3
장수봉,경기,의정부시,7,3,남,rev,58,,74.43499999999997,False,-1.0825491314757227,서울대,,False,0.0007554165164016211,3
허경덕,경기,수원시 권선구,7,3,남,rem,53,,74.43499999999997,False,-3.0855550102811677,,,False,0.00013727917639062473,2
유점자,부산,해운대구,7,3,여,rev,50,,74.43499999999997,False,-1.6353991367428502,,경제,False,0.0005458794228892881,1
문병상,서울,양천구,7,3,남,rem,61,,74.43499999999997,False,-2.409557212546213,,,False,0.0004597383765808287,3
연제창,경기,포천시,7,3,남,rev,42,정당인,74.43499999999997,True,-0.9297065701356171,,경영,False,0.0006567635464935322,1
황양득,경남,거제시,7,3,남,rem,50,,74.43499999999997,False,-2.2387803699615136,,,False,0.0005799789167347755,1
김영민,서울,강동구,7,2,남,con,35,,74.43499999999997,False,-1.1022478469089885,,,False,0.36887315475152427,1
이기인,경기,성남시 분당구,7,3,남,con,33,,74.43499999999997,False,-0.7286621618720183,연세대,경영,False,0.0023356574339318645,1
원유민,경기,화성시,7,3,남,rev,55,,74.43499999999997,False,-0.8342686495314002,,행정,False,0.001867993335471289,3
이광희,경남,김해시,7,3,남,rev,60,정당인,74.43499999999997,False,-1.5878625213046087,서울대,,False,0.0064014882986596355,2
윤동탁,경북,청송군,7,1,남,rev,59,,74.43499999999997,True,-1.5309686923140633,,행정,False,0.003278404285055989,1
박종찬,전남,광양시,7,3,남,rev,52,,74.43499999999997,False,-1.9099643978921403,,,False,0.33271981898565245,2
장성호,인천,옹진군,7,3,남,con,62,,74.43499999999997,False,-2.2252186833635976,,,True,0.3412517365543507,1
이병은,서울,광진구,6,3,남,rev,38,정당인,51.225,False,-3.1827167685055944,,정치,False,0.0003350381917855988,2
박금례,전남,진도군,7,3,여,rev,60,정당인,74.43499999999997,True,-0.7566503977433584,,,True,0.00026404099173177336,2
김선태,경북,영천시,7,3,남,rem,59,,74.43499999999997,False,-0.580819695805099,,행정,False,0.018230187454838655,1
박승만,경기,하남시,7,3,남,con,57,,74.43499999999997,False,-2.9651806262842206,,,False,0.0005243530785136544,1
이재오,서울,용산구,6,3,남,rem,62,정당인,51.225,False,,,행정,True,0.20933761340053453,1
박희배,경기,의왕시,7,3,남,rem,54,,74.43499999999997,False,-3.1518488194419367,,,False,0.01187289980121685,3
김연후,서울,강동구,7,1,남,rev,59,,74.43499999999997,True,0.2953753332220393,연세대,,False,0.0005372772579933575,1
김광석,충남,논산시,7,3,남,con,38,,74.43499999999997,False,-2.4874067519007594,,,False,0.566274790256177,1
강형구,전남,순천시,7,3,남,rev,55,,74.43499999999997,True,-0.1896552722194248,,,False,0.0048483361346382285,2
이행임,충북,청주시 흥덕구,7,3,여,con,64,,74.43499999999997,False,-2.6433839682260483,,정치,False,0.0003154293603054857,1
김헌식,충북,충주시,7,3,남,rev,64,,74.43499999999997,True,-0.8458390709235438,,,False,0.0006258353339764457,1
천서영,전북,전주시 완산구,7,3,여,con,48,,74.43499999999997,False,-3.0346801726283736,,,False,0.00014582410532744944,2
윤상진,경남,밀양시,7,3,남,rem,45,,74.43499999999997,False,-2.319272426163934,,,False,0.0017301572460351868,1
주용수,광주,북구,7,3,남,rev,39,,74.43499999999997,False,-2.3052144171724485,,,True,0.00017248002894619524,2
진영찬,경남,고성군,7,3,남,con,54,,74.43499999999997,False,-3.0141033177872973,,,False,0.0008774865169948174,1
김순식,경남,창녕군,7,3,남,con,54,,74.43499999999997,False,-0.952324672917988,,,False,0.009848440895219872,1
나주봉,서울,동대문구,6,3,남,rem,56,,51.225,False,-1.964914799743387,,행정,False,5.7687961637698025e-05,2
남건우,충남,서산시,7,3,남,con,55,,74.43499999999997,False,-1.8899494143392648,,경영,False,0.0011206773464533747,1
이병덕,충남,당진시,7,3,남,con,58,,74.43499999999997,False,-1.9256801941526096,,행정,False,0.00037352012740750763,2
김효상,경기,화성시,7,3,남,rev,41,정당인,74.43499999999997,True,-0.17658939413987138,,,True,0.006721317322016915,3
박상욱,부산,동구,7,3,남,rem,69,,74.43499999999997,False,-3.5726363280783064,,정치,True,0.027966499934049517,1
윤요섭,전북,군산시,7,3,남,rem,57,,74.43499999999997,False,-1.9520543196248492,,법,False,0.003964619457846578,2
양재영,경북,경산시,7,1,남,rev,53,,74.43499999999997,True,-1.1637275665264657,,행정,True,0.002976066518795335,1
조민경,인천,연수구,7,3,여,rev,25,,74.43499999999997,True,-0.5507591692849746,서울대,정치,True,0.008018607207845429,1
황춘하,서울,서대문구,7,3,남,con,52,,74.43499999999997,False,-1.857620200537792,,,False,0.00022995362951289786,2
장오식,경북,칠곡군,7,3,남,con,52,,74.43499999999997,False,-1.9762464303827534,,,False,0.0009924244096184743,1
김남수,전북,장수군,7,3,남,rem,53,,74.43499999999997,False,-1.8467108638538985,,경영,False,0.044683894103883764,2
이주환,서울,동대문구,7,3,남,rev,62,,74.43499999999997,False,-1.1556363359889503,,경영,True,0.0051173222932726,2
조성호,대전,서구,7,3,남,con,48,,74.43499999999997,False,-1.289187193070808,,행정,True,0.2468247019544323,2
